--------------------
BDMEP - INMET
--------------------
Estação           : CARAVELAS - BA (OMM: 83498)
Latitude  (graus) : -17.73
Longitude (graus) : -39.25
Altitude  (metros): 2.88
Estação Operante
Inicio de operação: 01/05/1930
Periodo solicitado dos dados: 01/01/1970 a 01/01/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;PrecipitacaoTotal;TempMaximaMedia;TempMinimaMedia;
83498;31/08/2011;0000;18.9;27.406452;19.141935;
83498;30/09/2011;0000;32.8;26.546667;19.513333;
83498;31/10/2011;0000;124.2;27.65;22.143333;
83498;30/11/2011;0000;242.2;26.743333;21.486667;
83498;31/12/2011;0000;161.7;29.006452;23;
83498;31/01/2012;0000;37.4;30.083871;22.922581;
83498;29/02/2012;0000;50.4;30.713793;22.855172;
83498;31/03/2012;0000;187;30.322581;22.993548;
83498;30/04/2012;0000;107.8;29.773333;22.693333;
83498;31/05/2012;0000;192.2;27.043333;20.16;
83498;30/06/2012;0000;112.4;27.18;20.473333;
83498;31/07/2012;0000;79.2;27.012903;19.106452;
83498;31/08/2012;0000;123.4;26.423333;20.113333;
83498;30/09/2012;0000;67.9;27.033333;20.58;
83498;31/10/2012;0000;126.5;28.025806;21.222581;
83498;30/11/2012;0000;310.1;28.123333;22.413333;
83498;31/12/2012;0000;13.6;30.696774;23.080645;
83498;31/01/2013;0000;67.1;31.07;22.71;
83498;28/02/2013;0000;15.1;31.583333;23.048;
83498;31/03/2013;0000;145.2;31.477419;23.3;
83498;30/04/2013;0000;117.3;28.673333;22.506667;
83498;31/05/2013;0000;36.9;28.112903;20.280645;
83498;30/06/2013;0000;79;27.71;20.424138;
83498;31/07/2013;0000;187.1;26.958065;19.890323;
83498;31/08/2013;0000;140.9;26.86129;19.512903;
83498;30/09/2013;0000;68.8;26.96;20.976667;
83498;31/10/2013;0000;175;27.5;21.719355;
83498;30/11/2013;0000;227.6;28.72069;21.937931;
83498;31/12/2013;0000;274.8;28.970968;23.106452;
83498;31/01/2014;0000;65.1;29.948387;23.23871;
83498;28/02/2014;0000;79.5;30.728571;22.960714;
83498;31/03/2014;0000;185.8;30.122581;23.06129;
83498;30/04/2014;0000;92;29.783333;22.303333;
83498;31/05/2014;0000;64.1;28.33871;20.887097;
83498;30/06/2014;0000;181.9;27.176667;19.936667;
83498;31/07/2014;0000;204.7;26.445161;19.783871;
83498;31/08/2014;0000;49.2;26.867742;18.867742;
83498;30/09/2014;0000;6.6;27.68;20.18;
83498;31/10/2014;0000;169.5;27.551613;20.583871;
83498;30/11/2014;0000;168.3;28.183333;22.326667;
83498;31/12/2014;0000;58.8;29.735484;22.4;
83498;31/01/2015;0000;16;31.206452;23;
83498;28/02/2015;0000;42;31.932143;23.742857;
83498;31/03/2015;0000;111.4;31.209677;23.209677;
83498;30/04/2015;0000;98;29.586667;22.703333;
83498;31/05/2015;0000;118.1;28.048387;21.574194;
83498;30/06/2015;0000;107.3;27.68;21.073333;
83498;31/07/2015;0000;94.6;26.826667;20.043333;
83498;31/08/2015;0000;36.5;26.874194;19.648387;
83498;30/09/2015;0000;12.7;28.986667;21.396667;
83498;31/10/2015;0000;48.6;29.648387;22.658065;
83498;30/11/2015;0000;29;30.636667;23.476667;
83498;31/12/2015;0000;20.5;32.009677;23.522581;
83498;31/01/2016;0000;182.5;30.448387;23.8;
83498;29/02/2016;0000;0.4;32.186207;24.127586;
83498;31/03/2016;0000;22.6;32.245161;23.951613;
83498;30/04/2016;0000;49.6;31.29;23.113333;
83498;31/05/2016;0000;125;28.948387;20.748387;
83498;30/06/2016;0000;54.7;26.813333;19.753333;
83498;31/07/2016;0000;86.8;26.819048;19.486364;
83498;31/08/2016;0000;62.5;;;
83498;30/09/2016;0000;20.6;;;
83498;31/10/2016;0000;78.4;;;
83498;30/11/2016;0000;175;;;
83498;31/12/2016;0000;84.3;;;
83498;31/01/2017;0000;47.3;;;
83498;28/02/2017;0000;85.9;;;
83498;31/03/2017;0000;50.5;;;
83498;30/04/2017;0000;289.5;;;
83498;31/05/2017;0000;145.4;;;
83498;30/06/2017;0000;110.1;;;
83498;31/07/2017;0000;113.4;;;
83498;31/08/2017;0000;137.9;;;
83498;30/09/2017;0000;75.6;;;
83498;31/10/2017;0000;5.8;;;
83498;30/11/2017;0000;137.7;;;
83498;31/12/2017;0000;308.3;;;
83498;31/01/2018;0000;62.2;;;
83498;28/02/2018;0000;175.4;;;
83498;31/03/2018;0000;28.6;32.190323;22.370968;
83498;30/04/2018;0000;164.6;30.013333;20.403333;
83498;31/05/2018;0000;125;28.767742;18.974194;
83498;30/06/2018;0000;99.3;28.456667;18.096667;
83498;31/07/2018;0000;56.8;28.503226;16.067742;
83498;31/08/2018;0000;28.4;28.687097;17.232258;
83498;30/09/2018;0000;30.2;28.926667;18.726667;
83498;31/10/2018;0000;241;29.835484;20.387097;
83498;30/11/2018;0000;180.8;29.86;20.806667;
83498;31/12/2018;0000;261.2;30.216129;20.877419;
